review,review_datetime,upvote_count,app_rating,data_source,app_name
food is delicious and delivery is great. 😊,2024-07-06 08:00:35,0,5,Google Play,GrubHub
"Waited two hours after placing my order with no updates, the estimated delivery time just kept getting pushed back, just for them to eventually finally tell me the order had to be canceled, and not provide a reason outside of ""unable to complete"" Absolutely ridiculous",2024-07-06 03:42:42,0,1,Google Play,GrubHub
"This company should be taken to court, they delayed my order 4 times, 4 different drivers went to the place and then left, supervisor was disrespectful and told me to wait some more even after already waiting until midnight when i put my order in at 10:45pm, when the food got here at 12:15 in the morning, half my order was missing, the items i did get were cold, and they refused to give me a refund. ive been up all night throwing up. grubhub, youve got some issues trying to kill your customers.",2024-07-06 03:09:06,0,1,Google Play,GrubHub
"Prime example of how to make a terrible app. Horrible dark theme with no contrast at all and no way to toggle theme within the app. Order status map shows me a different part of the world, or zooms in to a another area instead of showing how far the driver is. Order time always defaults to Preorder, while you can still pick a specific time for 1 hr later 🤷🏽‍♀️. I can keep going on about every single thing this app does bad. All they had to do was copy another app (doo..cough...rda...cough..sh)",2024-07-06 00:24:26,11,2,Google Play,GrubHub
best thing ever when I'm too lazy to drive 😂,2024-07-05 22:47:19,0,5,Google Play,GrubHub
orders never get delivered and grubhub blames the restaurant. I have called each time and the restaurant has always had the food ready. Grubhub flat out lies to you..,2024-07-05 20:46:27,0,1,Google Play,GrubHub
fast n grt customer service!,2024-07-05 20:23:10,0,4,Google Play,GrubHub
Works well,2024-07-05 19:59:17,0,5,Google Play,GrubHub
"The worst food delivery service IMO. Every order I place is either canceled by the restaurant or Grubhub, or there's something wrong with the order. I hadn't used it in months until I saw a promo today for a $10 Amazon gift card. I decided to come back and try again. The order I placed was canceled. I'm convinced they just don't want me to use the service. I can take a hint, Grubhub, and will stop using your service.",2024-07-05 19:15:31,12,1,Google Play,GrubHub
"honestly, only place that will deliver to where I live, so they are awesome there",2024-07-05 17:35:09,1,5,Google Play,GrubHub
Drivers will often accept a delivery and then go home to clock out or accept multiple deliveries at once which causes a new driver to accept the delivery and/or your food is cold by the time it gets to your house. I keep having terrible experiences with the drivers in this app and GrubHub doesn't fix or acknowledge the issue. Uninstalling and using Uber Eats from now on. GrubHub needs to discipline their employees for being slow/bad at their jobs.,2024-07-05 17:28:36,0,2,Google Play,GrubHub
love our drivers and the services we have had when using grubhub. It's quick and convenient.,2024-07-05 16:10:30,0,5,Google Play,GrubHub
Updating small details just after placing an order or reaching a driver appears optional but the functionailty doesnt work which can be extremely inconvenient if you go through a recent move or number change and it slips your mind. the customer service is virtually useless. only reason it's not a 1 star is that drivers are usually fast and professional in this area.,2024-07-05 13:53:52,10,2,Google Play,GrubHub
Easy and simple delivery with lots of great many menus to choose from.,2024-07-05 13:18:31,0,5,Google Play,GrubHub
"Multiple delays, cold food, missing items. Not worth using",2024-07-05 10:12:47,0,1,Google Play,GrubHub
"After mileage costs are deducted, GrubHub drivers get paid half of what the minimum wage workers that make the food do. Less when stores have long wait times. They often keep as little as $2/hr. Do you really want someone getting paid like an illegal immigrant handling your food? I wouldn't.",2024-07-05 09:35:35,0,1,Google Play,GrubHub
bad service when orders are messed up.,2024-07-05 03:31:10,0,1,Google Play,GrubHub
my food never arrived,2024-07-04 23:36:00,0,1,Google Play,GrubHub
such excellent local foods fast,2024-07-04 21:37:04,0,5,Google Play,GrubHub
I appreciate the fact that if anything is wrong that GrubHub will take care of it.,2024-07-04 20:27:50,0,5,Google Play,GrubHub
love GrubHub. if there's any issues they take care of it ASAP!,2024-07-04 18:46:12,0,5,Google Play,GrubHub
so far so good,2024-07-04 18:03:18,0,5,Google Play,GrubHub
"Closed restaurants at the top of the list when searching for ""open now""",2024-07-04 14:50:03,0,1,Google Play,GrubHub
perfect for when I'm lazy,2024-07-04 14:48:13,0,5,Google Play,GrubHub
"Fix your location services, this is the second time you screwed up and order of mine because you apparently can't find where I live when no other food delivery app has this problem.",2024-07-04 14:13:57,0,1,Google Play,GrubHub
I enjoy Grub hub.,2024-07-04 13:23:19,0,5,Google Play,GrubHub
very easy,2024-07-04 12:57:46,0,5,Google Play,GrubHub
Doesn't offer the same amount of discounts as other shops and takes a long time,2024-07-04 12:16:28,0,1,Google Play,GrubHub
"The latest update is awful. Where the heck are the restaurants? It looks like it's full of nothing but grocery items from GoPuff, whatever that is. I haven't used GrubHub in 2 months and it looks nothing like it used to. Where are the categories for food? I am VERY sad and disappointed in this. Trying to add too much to this app/service is horrible. I'm very hesitant to use it again. Thumbs down 👎",2024-07-04 00:59:59,0,1,Google Play,GrubHub
Almost always a positive and delcious experience but definitely a few exceptions on occasion. Edit: out of my last 4 orders 2 were canceled since they were never delivered and the other two were left with the drink against the door so it spills on opening. Service has declined heavily recently.,2024-07-04 00:45:14,0,1,Google Play,GrubHub
Terrible customer service I left the chat they said they couldn't find my order after the driver bailed,2024-07-03 21:27:21,0,1,Google Play,GrubHub
"It's cool that GrubHub+ is free for a year with Amazon Prime, but GrubHub is still overpriced out of all of the delivery apps, and they have the worst hours. Why use a third party delivery app if you can't order past 9:00 or 10:00 PM?",2024-07-03 20:57:13,0,3,Google Play,GrubHub
"fine when it works, but if anything goes wrong with your order don't expect good support",2024-07-03 20:31:30,0,2,Google Play,GrubHub
Jacked up my first 2 deliveries.,2024-07-03 20:16:01,0,1,Google Play,GrubHub
it's never delivered to the correct house,2024-07-03 19:25:36,0,1,Google Play,GrubHub
"The delivery has gotten worse every time. Delayed orders, drivers that steal your food, drivers that abandon your order, deliveries where the driver wanders all over the map before delivery etc. Not worth the expense of the convenience.",2024-07-03 18:27:53,0,1,Google Play,GrubHub
excellent Services !!,2024-07-03 18:22:08,0,4,Google Play,GrubHub
Great app!,2024-07-03 17:33:03,0,5,Google Play,GrubHub
love this service...always reliable,2024-07-03 16:50:23,0,5,Google Play,GrubHub
Enjoy ordering. Many choices. Great food. Reasonable Diverse food choices. In many cities and states,2024-07-03 16:37:38,0,5,Google Play,GrubHub
Email offers that can't be applied time & time again are annoying.,2024-07-03 16:31:32,0,3,Google Play,GrubHub
I can't find a number to call you but I'm furious I ha e t ordered from you in quiet som time I requested a refund cause you never got the order right of course I didnt expect the refund but I was just paid and checked my account on line and low and behold you have been charging me for months for free delivery. Why would I want free delivery from a company that can't get orders right I better get a total refund by the end of the week you just have to check to see I haven't been ordering,2024-07-03 16:18:59,0,1,Google Play,GrubHub
Have had several orders delivered to the wrong address due to the location on the map being incorrect. I have a note about it in the delivery instructions & cannot contact grubhub to help with the issue. Super annoying.,2024-07-03 15:35:57,0,1,Google Play,GrubHub
I had a bad experience once but they went out of their way to fix it.,2024-07-03 15:14:54,0,5,Google Play,GrubHub
Too expensive all the time,2024-07-03 14:59:49,0,1,Google Play,GrubHub
expensive,2024-07-03 14:42:51,0,3,Google Play,GrubHub
Canceled orders slow refunds not a good ap,2024-07-03 13:43:32,0,1,Google Play,GrubHub
good with prime,2024-07-03 13:42:10,0,5,Google Play,GrubHub
Great service.,2024-07-03 13:35:05,0,5,Google Play,GrubHub
"I only re-download the app, due to it being free with Amazon Prime. This app and service remain horrible. It picks restaurants farther away from you (assuming to charge you more fees). The times are aways way off too, since there are hardly any drivers in the area. Every tme I have used the app and service I end up with overpriced cold food. Use Doordash or Uber Eats. Both are leagues above Grubhub in every way. Shame on Amazon for partnering with such a poor service and customer experience!!",2024-07-03 12:54:36,6,1,Google Play,GrubHub
"Grubhub DOESN'T CARE about who they hire or their customers. I'm done with deliveries to WRONG addresses or WRONG orders! There is no review system of just the drivers without the restaurants. Do drivers not even check what they're delivering?! Just today, I specifically told them to go to one particular LABELED door. Driver delivers to the WRONG door AND to the porch with fresh paint! Plus, it was a DOORDASH ORDER FOR SOMEONE ELSE. The driver just said to contact the app. No apologies. PATHETIC",2024-07-03 12:39:50,0,1,Google Play,GrubHub
I have tried saying it so I can deliver for GrubHub but it sticks on one place on the app and it will not let you go any farther so I can't even try to deliver for GrubHub,2024-07-03 12:29:08,0,1,Google Play,GrubHub
high standards in quality they represent. especially happy about the santa barbra area. lots of great things. it's best in the morning if you like coffee and little bites,2024-07-03 12:00:01,0,5,Google Play,GrubHub
love the Amazon prime rewards features,2024-07-03 11:52:23,0,5,Google Play,GrubHub
Not in Canada,2024-07-03 11:11:41,0,1,Google Play,GrubHub
"After my order was delayed for 2 hours I contacted help. I was told because my food was ""being made"" I could not get a refund. Was told I could only get $5 credit. Then $7. Then $10. Then suddenly I could get a refund. As a member I should have been refunded immediately. Especially since it was right there proven I've been waiting two hours for my order. Doordash has always been hassle free about order mishaps. Gonna stick to them.",2024-07-03 04:46:24,0,1,Google Play,GrubHub
